date,frm,Date,FRM,risk_level,Risk level
2018-05-17,0.011195,2018-05-17,0.0112,34.14,2. General risk
2018-05-18,0.010796,2018-05-18,0.0108,29.49,2. General risk
2018-05-21,0.011009,2018-05-21,0.011,32.27,2. General risk
2018-05-22,0.011162,2018-05-22,0.0112,33.73,2. General risk
2018-05-23,0.010993,2018-05-23,0.011,31.98,2. General risk
2018-05-24,0.012276,2018-05-24,0.0123,43.59,3. Elevated risk
2018-05-25,0.011737,2018-05-25,0.0117,39.01,2. General risk
2018-05-29,0.011971,2018-05-29,0.012,41.1,3. Elevated risk
2018-05-30,0.013027,2018-05-30,0.013,48.78,3. Elevated risk
2018-05-31,0.010994,2018-05-31,0.011,32.01,2. General risk
2018-06-04,0.012097,2018-06-04,0.0121,42.15,3. Elevated risk
2018-06-05,0.013247,2018-06-05,0.0132,50.07,3. Elevated risk
2018-06-06,0.011033,2018-06-06,0.011,32.56,2. General risk
2018-06-07,0.010731,2018-06-07,0.0107,28.67,2. General risk
2018-06-08,0.01186,2018-06-08,0.0119,40.21,3. Elevated risk
2018-06-11,0.011599,2018-06-11,0.0116,37.72,2. General risk
2018-06-12,0.011488,2018-06-12,0.0115,36.83,2. General risk
2018-06-13,0.011665,2018-06-13,0.0117,38.32,2. General risk
2018-06-14,0.012075,2018-06-14,0.0121,41.91,3. Elevated risk
2018-06-15,0.01298,2018-06-15,0.013,48.58,3. Elevated risk
2018-06-18,0.012311,2018-06-18,0.0123,44.03,3. Elevated risk
2018-06-19,0.012647,2018-06-19,0.0126,46.43,3. Elevated risk
2018-06-20,0.012855,2018-06-20,0.0129,47.96,3. Elevated risk
2018-06-21,0.011977,2018-06-21,0.012,41.15,3. Elevated risk
2018-06-22,0.012502,2018-06-22,0.0125,45.66,3. Elevated risk
2018-06-25,0.011728,2018-06-25,0.0117,38.94,2. General risk
2018-06-26,0.012407,2018-06-26,0.0124,44.82,3. Elevated risk
2018-06-27,0.012037,2018-06-27,0.012,41.72,3. Elevated risk
2018-06-28,0.011108,2018-06-28,0.0111,33.18,2. General risk
2018-06-29,0.012648,2018-06-29,0.0126,46.45,3. Elevated risk
2018-07-02,0.012424,2018-07-02,0.0124,45.03,3. Elevated risk
2018-07-03,0.012948,2018-07-03,0.0129,48.54,3. Elevated risk
2018-07-04,0.01354,2018-07-04,0.0135,51.75,3. Elevated risk
2018-07-05,0.014315,2018-07-05,0.0143,55.54,3. Elevated risk
2018-07-06,0.014218,2018-07-06,0.0142,55.37,3. Elevated risk
2018-07-09,0.015851,2018-07-09,0.0159,63.65,4. High risk
2018-07-10,0.015206,2018-07-10,0.0152,60.36,4. High risk
2018-07-11,0.01462,2018-07-11,0.0146,56.89,3. Elevated risk
2018-07-12,0.01287,2018-07-12,0.0129,48.06,3. Elevated risk
2018-07-13,0.01282,2018-07-13,0.0128,47.67,3. Elevated risk
2018-07-16,0.013512,2018-07-16,0.0135,51.51,3. Elevated risk
2018-07-17,0.014021,2018-07-17,0.014,54.37,3. Elevated risk
2018-07-18,0.01295,2018-07-18,0.013,48.56,3. Elevated risk
2018-07-19,0.011555,2018-07-19,0.0116,37.36,2. General risk
2018-07-20,0.011172,2018-07-20,0.0112,33.85,2. General risk
2018-07-23,0.012269,2018-07-23,0.0123,43.43,3. Elevated risk
2018-07-24,0.012347,2018-07-24,0.0123,44.34,3. Elevated risk
2018-07-25,0.012817,2018-07-25,0.0128,47.62,3. Elevated risk
2018-07-26,0.01326,2018-07-26,0.0133,50.14,3. Elevated risk
2018-07-27,0.013827,2018-07-27,0.0138,53.45,3. Elevated risk
2018-07-30,0.013507,2018-07-30,0.0135,51.42,3. Elevated risk
2018-07-31,0.014492,2018-07-31,0.0145,56.33,3. Elevated risk
2018-08-01,0.015068,2018-08-01,0.0151,59.55,3. Elevated risk
2018-08-02,0.012287,2018-08-02,0.0123,43.69,3. Elevated risk
2018-08-03,0.012571,2018-08-03,0.0126,45.99,3. Elevated risk
2018-08-06,0.012626,2018-08-06,0.0126,46.23,3. Elevated risk
2018-08-07,0.012232,2018-08-07,0.0122,43.04,3. Elevated risk
2018-08-08,0.011872,2018-08-08,0.0119,40.26,3. Elevated risk
2018-08-09,0.011676,2018-08-09,0.0117,38.39,2. General risk
2018-08-10,0.012312,2018-08-10,0.0123,44.05,3. Elevated risk
2018-08-13,0.012603,2018-08-13,0.0126,46.19,3. Elevated risk
2018-08-14,0.012543,2018-08-14,0.0125,45.85,3. Elevated risk
2018-08-16,0.012351000000000001,2018-08-16,0.0124,44.41,3. Elevated risk
2018-08-17,0.012983,2018-08-17,0.013,48.61,3. Elevated risk
2018-08-20,0.013036,2018-08-20,0.013,48.85,3. Elevated risk
2018-08-21,0.012274,2018-08-21,0.0123,43.52,3. Elevated risk
2018-08-22,0.01202,2018-08-22,0.012,41.46,3. Elevated risk
2018-08-23,0.012254,2018-08-23,0.0123,43.26,3. Elevated risk
2018-08-24,0.012463,2018-08-24,0.0125,45.32,3. Elevated risk
2018-08-27,0.011759,2018-08-27,0.0118,39.28,2. General risk
2018-08-28,0.011067,2018-08-28,0.0111,32.82,2. General risk
2018-08-29,0.010701,2018-08-29,0.0107,28.33,2. General risk
2018-08-30,0.010927,2018-08-30,0.0109,31.26,2. General risk
2018-08-31,0.011504,2018-08-31,0.0115,36.92,2. General risk
2018-09-03,0.011142,2018-09-03,0.0111,33.52,2. General risk
2018-09-04,0.012164,2018-09-04,0.0122,42.63,3. Elevated risk
2018-09-05,0.011184,2018-09-05,0.0112,34.02,2. General risk
2018-09-06,0.011217,2018-09-06,0.0112,34.38,2. General risk
2018-09-07,0.010599,2018-09-07,0.0106,27.21,2. General risk
2018-09-10,0.009583,2018-09-10,0.0096,15.62,1. Low risk
2018-09-11,0.009938,2018-09-11,0.0099,19.75,1. Low risk
2018-09-12,0.010208,2018-09-12,0.0102,22.41,2. General risk
2018-09-13,0.010747,2018-09-13,0.0107,28.98,2. General risk
2018-09-14,0.009259,2018-09-14,0.0093,11.97,1. Low risk
2018-09-17,0.011373,2018-09-17,0.0114,35.94,2. General risk
2018-09-18,0.011388,2018-09-18,0.0114,36.04,2. General risk
2018-09-19,0.011683,2018-09-19,0.0117,38.44,2. General risk
2018-09-20,0.012004,2018-09-20,0.012,41.31,3. Elevated risk
2018-09-21,0.011597,2018-09-21,0.0116,37.69,2. General risk
2018-09-24,0.01034,2018-09-24,0.0103,24.09,2. General risk
2018-09-25,0.009209,2018-09-25,0.0092,11.35,1. Low risk
2018-09-26,0.009779,2018-09-26,0.0098,17.8,1. Low risk
2018-09-27,0.00935,2018-09-27,0.0094,13.08,1. Low risk
2018-09-28,0.009243,2018-09-28,0.0092,11.88,1. Low risk
2018-10-01,0.009305,2018-10-01,0.0093,12.4,1. Low risk
2018-10-02,0.008525,2018-10-02,0.0085,6.45,1. Low risk
2018-10-03,0.008296,2018-10-03,0.0083,4.8,1. Low risk
2018-10-04,0.008289,2018-10-04,0.0083,4.73,1. Low risk
2018-10-05,0.00772,2018-10-05,0.0077,2.21,1. Low risk
2018-10-08,0.008142,2018-10-08,0.0081,4.03,1. Low risk
2018-10-09,0.008654,2018-10-09,0.0087,7.29,1. Low risk
2018-10-10,0.007997,2018-10-10,0.008,3.41,1. Low risk
2018-10-11,0.0086,2018-10-11,0.0086,6.91,1. Low risk
2018-10-12,0.009016,2018-10-12,0.009,9.74,1. Low risk
2018-10-15,0.008393,2018-10-15,0.0084,5.35,1. Low risk
2018-10-16,0.008848,2018-10-16,0.0088,8.49,1. Low risk
2018-10-17,0.008438,2018-10-17,0.0084,5.73,1. Low risk
2018-10-18,0.008466,2018-10-18,0.0085,5.9,1. Low risk
2018-10-19,0.008541,2018-10-19,0.0085,6.6,1. Low risk
2018-10-22,0.007674,2018-10-22,0.0077,2.06,1. Low risk
2018-10-23,0.008297,2018-10-23,0.0083,4.82,1. Low risk
2018-10-24,0.008159,2018-10-24,0.0082,4.1,1. Low risk
2018-10-25,0.008249,2018-10-25,0.0082,4.53,1. Low risk
2018-10-26,0.008164,2018-10-26,0.0082,4.17,1. Low risk
2018-10-29,0.008349,2018-10-29,0.0083,5.11,1. Low risk
2018-10-30,0.007964,2018-10-30,0.008,3.29,1. Low risk
2018-10-31,0.00778,2018-10-31,0.0078,2.5,1. Low risk
2018-11-01,0.007229,2018-11-01,0.0072,0.82,1. Low risk
2018-11-02,0.007772,2018-11-02,0.0078,2.42,1. Low risk
2018-11-05,0.008418,2018-11-05,0.0084,5.49,1. Low risk
2018-11-06,0.008499,2018-11-06,0.0085,6.17,1. Low risk
2018-11-07,0.008509,2018-11-07,0.0085,6.29,1. Low risk
2018-11-08,0.008998,2018-11-08,0.009,9.5,1. Low risk
2018-11-09,0.008372,2018-11-09,0.0084,5.25,1. Low risk
2018-11-12,0.008508,2018-11-12,0.0085,6.26,1. Low risk
2018-11-13,0.00833,2018-11-13,0.0083,5.01,1. Low risk
2018-11-14,0.00878,2018-11-14,0.0088,8.06,1. Low risk
2018-11-15,0.009231,2018-11-15,0.0092,11.59,1. Low risk
2018-11-16,0.008629,2018-11-16,0.0086,7.15,1. Low risk
2018-11-19,0.008138,2018-11-19,0.0081,3.98,1. Low risk
2018-11-20,0.008525,2018-11-20,0.0085,6.45,1. Low risk
2018-11-21,0.008608,2018-11-21,0.0086,6.98,1. Low risk
2018-11-22,0.009164,2018-11-22,0.0092,10.89,1. Low risk
2018-11-23,0.009208,2018-11-23,0.0092,11.32,1. Low risk
2018-11-26,0.009704,2018-11-26,0.0097,16.94,1. Low risk
2018-11-27,0.009847,2018-11-27,0.0098,18.69,1. Low risk
2018-11-28,0.009427,2018-11-28,0.0094,13.72,1. Low risk
2018-11-29,0.00947,2018-11-29,0.0095,14.18,1. Low risk
2018-12-03,0.009871,2018-12-03,0.0099,18.98,1. Low risk
2018-12-04,0.009544,2018-12-04,0.0095,14.92,1. Low risk
2018-12-05,0.008713,2018-12-05,0.0087,7.73,1. Low risk
2018-12-06,0.008752,2018-12-06,0.0088,7.85,1. Low risk
2018-12-07,0.008923,2018-12-07,0.0089,9.02,1. Low risk
2018-12-10,0.008755,2018-12-10,0.0088,7.87,1. Low risk
2018-12-11,0.009513,2018-12-11,0.0095,14.61,1. Low risk
2018-12-12,0.009648,2018-12-12,0.0096,16.36,1. Low risk
2018-12-13,0.010107,2018-12-13,0.0101,21.5,2. General risk
2018-12-14,0.010659,2018-12-14,0.0107,27.78,2. General risk
2018-12-17,0.010271,2018-12-17,0.0103,23.27,2. General risk
2018-12-18,0.010369,2018-12-18,0.0104,24.5,2. General risk
2018-12-19,0.012114,2018-12-19,0.0121,42.3,3. Elevated risk
2018-12-20,0.012282,2018-12-20,0.0123,43.64,3. Elevated risk
2018-12-21,0.015144,2018-12-21,0.0151,60.08,4. High risk
2018-12-24,0.017127,2018-12-24,0.0171,68.57,4. High risk
2018-12-27,0.016985,2018-12-27,0.017,68.21,4. High risk
2018-12-28,0.017968,2018-12-28,0.018,70.97,4. High risk
2018-12-31,0.014924,2018-12-31,0.0149,58.78,3. Elevated risk
2019-01-03,0.015582,2019-01-03,0.0156,62.55,4. High risk
2019-01-04,0.015929,2019-01-04,0.0159,63.94,4. High risk
2019-01-07,0.016872,2019-01-07,0.0169,67.85,4. High risk
2019-01-08,0.016836,2019-01-08,0.0168,67.73,4. High risk
2019-01-09,0.015481,2019-01-09,0.0155,62.04,4. High risk
2019-01-10,0.015691,2019-01-10,0.0157,63,4. High risk
2019-01-11,0.015544,2019-01-11,0.0155,62.4,4. High risk
2019-01-14,0.016006,2019-01-14,0.016,64.35,4. High risk
2019-01-15,0.015893,2019-01-15,0.0159,63.77,4. High risk
2019-01-16,0.016108,2019-01-16,0.0161,64.92,4. High risk
2019-01-17,0.016388,2019-01-17,0.0164,65.93,4. High risk
2019-01-18,0.019233,2019-01-18,0.0192,74.21,4. High risk
2019-01-21,0.016596,2019-01-21,0.0166,66.82,4. High risk
2019-01-22,0.016727,2019-01-22,0.0167,67.3,4. High risk
2019-01-23,0.017581,2019-01-23,0.0176,69.99,4. High risk
2019-01-25,0.017596,2019-01-25,0.0176,70.06,4. High risk
2019-01-28,0.016324,2019-01-28,0.0163,65.64,4. High risk
2019-01-29,0.017691,2019-01-29,0.0177,70.25,4. High risk
2019-01-30,0.017663,2019-01-30,0.0177,70.2,4. High risk
2019-01-31,0.018631,2019-01-31,0.0186,72.41,4. High risk
2019-02-01,0.016689,2019-02-01,0.0167,67.18,4. High risk
2019-02-04,0.016823,2019-02-04,0.0168,67.66,4. High risk
2019-02-05,0.016478,2019-02-05,0.0165,66.46,4. High risk
2019-02-06,0.018515,2019-02-06,0.0185,72.14,4. High risk
2019-02-07,0.01712,2019-02-07,0.0171,68.55,4. High risk
2019-02-08,0.01797,2019-02-08,0.018,70.99,4. High risk
2019-02-11,0.017352,2019-02-11,0.0174,69.43,4. High risk
2019-02-12,0.018783,2019-02-12,0.0188,72.77,4. High risk
2019-02-13,0.018681,2019-02-13,0.0187,72.5,4. High risk
2019-02-14,0.018485,2019-02-14,0.0185,72.05,4. High risk
2019-02-15,0.019123,2019-02-15,0.0191,73.92,4. High risk
2019-02-18,0.019887,2019-02-18,0.0199,76.06,4. High risk
2019-02-19,0.019291,2019-02-19,0.0193,74.45,4. High risk
2019-02-20,0.017167,2019-02-20,0.0172,68.74,4. High risk
2019-02-21,0.017116,2019-02-21,0.0171,68.52,4. High risk
2019-02-22,0.017922,2019-02-22,0.0179,70.87,4. High risk
2019-02-25,0.017283,2019-02-25,0.0173,69.17,4. High risk
2019-02-26,0.018833,2019-02-26,0.0188,72.96,4. High risk
2019-02-27,0.018738,2019-02-27,0.0187,72.67,4. High risk
2019-02-28,0.017917,2019-02-28,0.0179,70.83,4. High risk
2019-03-01,0.020488,2019-03-01,0.0205,77.62,4. High risk
2019-03-04,0.020782,2019-03-04,0.0208,78.17,4. High risk
2019-03-05,0.021878,2019-03-05,0.0219,81.14,5. Severe risk
2019-03-06,0.01908,2019-03-06,0.0191,73.78,4. High risk
2019-03-07,0.019461,2019-03-07,0.0195,74.66,4. High risk
2019-03-08,0.01915,2019-03-08,0.0192,73.97,4. High risk
2019-03-11,0.021798,2019-03-11,0.0218,81.02,5. Severe risk
2019-03-12,0.019834,2019-03-12,0.0198,75.86,4. High risk
2019-03-13,0.022108,2019-03-13,0.0221,81.74,5. Severe risk
2019-03-14,0.020838,2019-03-14,0.0208,78.24,4. High risk
2019-03-15,0.020326,2019-03-15,0.0203,77.21,4. High risk
2019-03-18,0.021403,2019-03-18,0.0214,79.99,4. High risk
2019-03-19,0.020398,2019-03-19,0.0204,77.33,4. High risk
2019-03-20,0.020857,2019-03-20,0.0209,78.36,4. High risk
2019-03-21,0.020548,2019-03-21,0.0205,77.74,4. High risk
2019-03-22,0.019109,2019-03-22,0.0191,73.85,4. High risk
2019-03-25,0.014638,2019-03-25,0.0146,56.98,3. Elevated risk
2019-03-26,0.013494,2019-03-26,0.0135,51.34,3. Elevated risk
2019-03-27,0.013454,2019-03-27,0.0135,51.13,3. Elevated risk
2019-03-28,0.014197,2019-03-28,0.0142,55.18,3. Elevated risk
2019-03-29,0.012909,2019-03-29,0.0129,48.37,3. Elevated risk
2019-04-01,0.012916,2019-04-01,0.0129,48.42,3. Elevated risk
2019-04-02,0.01132,2019-04-02,0.0113,35.41,2. General risk
2019-04-03,0.012736,2019-04-03,0.0127,47.02,3. Elevated risk
2019-04-04,0.012343,2019-04-04,0.0123,44.29,3. Elevated risk
2019-04-05,0.013174,2019-04-05,0.0132,49.71,3. Elevated risk
2019-04-08,0.011965,2019-04-08,0.012,41,3. Elevated risk
2019-04-09,0.010659,2019-04-09,0.0107,27.78,2. General risk
2019-04-10,0.01149,2019-04-10,0.0115,36.85,2. General risk
2019-04-11,0.01064,2019-04-11,0.0106,27.57,2. General risk
2019-04-12,0.01157,2019-04-12,0.0116,37.4,2. General risk
2019-04-15,0.009543,2019-04-15,0.0095,14.9,1. Low risk
2019-04-16,0.009074,2019-04-16,0.0091,10.27,1. Low risk
2019-04-17,0.009156,2019-04-17,0.0092,10.8,1. Low risk
2019-04-18,0.009703,2019-04-18,0.0097,16.91,1. Low risk
2019-04-19,0.010135,2019-04-19,0.0101,21.71,2. General risk
2019-04-22,0.009438,2019-04-22,0.0094,13.87,1. Low risk
2019-04-23,0.009368,2019-04-23,0.0094,13.15,1. Low risk
2019-04-24,0.009469,2019-04-24,0.0095,14.16,1. Low risk
2019-04-25,0.009725,2019-04-25,0.0097,17.23,1. Low risk
2019-04-30,0.010433,2019-04-30,0.0104,25.29,2. General risk
2019-05-02,0.011033,2019-05-02,0.011,32.56,2. General risk
2019-05-03,0.009727,2019-05-03,0.0097,17.3,1. Low risk
2019-05-06,0.010616,2019-05-06,0.0106,27.4,2. General risk
2019-05-07,0.010143,2019-05-07,0.0101,21.81,2. General risk
2019-05-08,0.011652,2019-05-08,0.0117,38.15,2. General risk
2019-05-09,0.011551,2019-05-09,0.0116,37.33,2. General risk
2019-05-10,0.01107,2019-05-10,0.0111,32.87,2. General risk
2019-05-13,0.010081,2019-05-13,0.0101,21.14,2. General risk
2019-05-14,0.009583,2019-05-14,0.0096,15.62,1. Low risk
2019-05-15,0.010452,2019-05-15,0.0105,25.53,2. General risk
2019-05-16,0.009471,2019-05-16,0.0095,14.2,1. Low risk
2019-05-17,0.009894,2019-05-17,0.0099,19.27,1. Low risk
2019-05-20,0.009414,2019-05-20,0.0094,13.58,1. Low risk
2019-05-21,0.010282,2019-05-21,0.0103,23.51,2. General risk
2019-05-22,0.009815,2019-05-22,0.0098,18.33,1. Low risk
2019-05-23,0.009569,2019-05-23,0.0096,15.33,1. Low risk
2019-05-24,0.00959,2019-05-24,0.0096,15.74,1. Low risk
2019-05-27,0.010664999999999999,2019-05-27,0.0107,27.81,2. General risk
2019-05-28,0.009721,2019-05-28,0.0097,17.15,1. Low risk
2019-05-29,0.010335,2019-05-29,0.0103,24.06,2. General risk
2019-05-30,0.009542,2019-05-30,0.0095,14.88,1. Low risk
2019-05-31,0.010425,2019-05-31,0.0104,25.17,2. General risk
2019-06-03,0.010114,2019-06-03,0.0101,21.52,2. General risk
2019-06-04,0.009339,2019-06-04,0.0093,12.84,1. Low risk
2019-06-05,0.009056,2019-06-05,0.0091,10.08,1. Low risk
2019-06-06,0.00972,2019-06-06,0.0097,17.11,1. Low risk
2019-06-07,0.01044,2019-06-07,0.0104,25.43,2. General risk
2019-06-10,0.011171,2019-06-10,0.0112,33.83,2. General risk
2019-06-11,0.010848,2019-06-11,0.0108,30.04,2. General risk
2019-06-12,0.010559,2019-06-12,0.0106,26.58,2. General risk
2019-06-13,0.009474,2019-06-13,0.0095,14.28,1. Low risk
2019-06-14,0.010889,2019-06-14,0.0109,30.66,2. General risk
2019-06-18,0.010076,2019-06-18,0.0101,21.02,2. General risk
2019-06-19,0.01037,2019-06-19,0.0104,24.52,2. General risk
2019-06-20,0.010918,2019-06-20,0.0109,31.17,2. General risk
2019-06-21,0.009691,2019-06-21,0.0097,16.77,1. Low risk
2019-06-24,0.010624,2019-06-24,0.0106,27.45,2. General risk
2019-06-25,0.010595,2019-06-25,0.0106,27.18,2. General risk
2019-06-26,0.011182,2019-06-26,0.0112,33.97,2. General risk
2019-06-27,0.009875,2019-06-27,0.0099,19.07,1. Low risk
2019-06-28,0.010444,2019-06-28,0.0104,25.46,2. General risk
2019-07-01,0.010795,2019-07-01,0.0108,29.46,2. General risk
2019-07-02,0.010905,2019-07-02,0.0109,30.83,2. General risk
2019-07-03,0.010965,2019-07-03,0.011,31.62,2. General risk
2019-07-04,0.010255,2019-07-04,0.0103,23.06,2. General risk
2019-07-05,0.011472,2019-07-05,0.0115,36.61,2. General risk
2019-07-08,0.010807,2019-07-08,0.0108,29.63,2. General risk
2019-07-09,0.010481,2019-07-09,0.0105,25.62,2. General risk
2019-07-10,0.009589,2019-07-10,0.0096,15.71,1. Low risk
2019-07-11,0.010533,2019-07-11,0.0105,26.18,2. General risk
2019-07-12,0.010636,2019-07-12,0.0106,27.52,2. General risk
2019-07-15,0.010556,2019-07-15,0.0106,26.44,2. General risk
2019-07-16,0.011548,2019-07-16,0.0115,37.31,2. General risk
2019-07-17,0.010912,2019-07-17,0.0109,31.09,2. General risk
2019-07-18,0.010383999999999999,2019-07-18,0.0104,24.66,2. General risk
2019-07-19,0.010636,2019-07-19,0.0106,27.52,2. General risk
2019-07-22,0.009872,2019-07-22,0.0099,19,1. Low risk
2019-07-23,0.009576,2019-07-23,0.0096,15.48,1. Low risk
2019-07-24,0.011038,2019-07-24,0.011,32.61,2. General risk
2019-07-25,0.010438,2019-07-25,0.0104,25.38,2. General risk
2019-07-26,0.010027,2019-07-26,0.01,20.54,2. General risk
2019-07-29,0.011291,2019-07-29,0.0113,35.12,2. General risk
2019-07-30,0.011435,2019-07-30,0.0114,36.3,2. General risk
2019-07-31,0.0105,2019-07-31,0.0105,25.79,2. General risk
2019-08-01,0.010674,2019-08-01,0.0107,27.93,2. General risk
2019-08-02,0.011255,2019-08-02,0.0113,34.81,2. General risk
2019-08-05,0.011733,2019-08-05,0.0117,38.96,2. General risk
2019-08-06,0.012161,2019-08-06,0.0122,42.61,3. Elevated risk
2019-08-07,0.010891,2019-08-07,0.0109,30.69,2. General risk
2019-08-08,0.010249,2019-08-08,0.0102,22.98,2. General risk
2019-08-09,0.010414,2019-08-09,0.0104,25.1,2. General risk
2019-08-12,0.009403,2019-08-12,0.0094,13.51,1. Low risk
2019-08-13,0.010181,2019-08-13,0.0102,22.12,2. General risk
2019-08-14,0.009682,2019-08-14,0.0097,16.6,1. Low risk
2019-08-16,0.011054,2019-08-16,0.0111,32.77,2. General risk
2019-08-19,0.009903,2019-08-19,0.0099,19.41,1. Low risk
2019-08-20,0.01016,2019-08-20,0.0102,21.9,2. General risk
2019-08-21,0.01056,2019-08-21,0.0106,26.63,2. General risk
2019-08-22,0.01114,2019-08-22,0.0111,33.45,2. General risk
2019-08-23,0.010579,2019-08-23,0.0106,26.94,2. General risk
2019-08-26,0.010734,2019-08-26,0.0107,28.77,2. General risk
2019-08-27,0.010195,2019-08-27,0.0102,22.29,2. General risk
2019-08-28,0.010391,2019-08-28,0.0104,24.76,2. General risk
2019-08-29,0.009373,2019-08-29,0.0094,13.27,1. Low risk
2019-08-30,0.009976,2019-08-30,0.01,20.11,2. General risk
2019-09-02,0.009727,2019-09-02,0.0097,17.3,1. Low risk
2019-09-03,0.009204,2019-09-03,0.0092,11.28,1. Low risk
2019-09-04,0.009462,2019-09-04,0.0095,14.01,1. Low risk
2019-09-05,0.008622,2019-09-05,0.0086,7.08,1. Low risk
2019-09-06,0.008856,2019-09-06,0.0089,8.57,1. Low risk
2019-09-09,0.008523,2019-09-09,0.0085,6.33,1. Low risk
2019-09-10,0.008803,2019-09-10,0.0088,8.21,1. Low risk
2019-09-11,0.008669,2019-09-11,0.0087,7.37,1. Low risk
2019-09-12,0.008419,2019-09-12,0.0084,5.52,1. Low risk
2019-09-13,0.008539,2019-09-13,0.0085,6.55,1. Low risk
2019-09-16,0.008925,2019-09-16,0.0089,9.05,1. Low risk
2019-09-17,0.008761,2019-09-17,0.0088,7.89,1. Low risk
2019-09-18,0.00901,2019-09-18,0.009,9.62,1. Low risk
2019-09-19,0.008562,2019-09-19,0.0086,6.69,1. Low risk
2019-09-20,0.008656,2019-09-20,0.0087,7.32,1. Low risk
2019-09-23,0.008771,2019-09-23,0.0088,8.01,1. Low risk
2019-09-24,0.009241,2019-09-24,0.0092,11.83,1. Low risk
2019-09-25,0.008897,2019-09-25,0.0089,8.88,1. Low risk
2019-09-26,0.00915,2019-09-26,0.0092,10.75,1. Low risk
2019-09-27,0.009016,2019-09-27,0.009,9.74,1. Low risk
2019-09-30,0.008697,2019-09-30,0.0087,7.61,1. Low risk
2019-10-01,0.007456,2019-10-01,0.0075,1.44,1. Low risk
2019-10-02,0.008423,2019-10-02,0.0084,5.59,1. Low risk
2019-10-03,0.009187,2019-10-03,0.0092,11.08,1. Low risk
2019-10-04,0.008834,2019-10-04,0.0088,8.37,1. Low risk
2019-10-07,0.009347,2019-10-07,0.0093,12.96,1. Low risk
2019-10-08,0.009578,2019-10-08,0.0096,15.52,1. Low risk
2019-10-09,0.009392,2019-10-09,0.0094,13.41,1. Low risk
2019-10-10,0.008882,2019-10-10,0.0089,8.81,1. Low risk
2019-10-11,0.009302,2019-10-11,0.0093,12.36,1. Low risk
2019-10-14,0.009602,2019-10-14,0.0096,15.88,1. Low risk
2019-10-15,0.009707,2019-10-15,0.0097,16.99,1. Low risk
2019-10-16,0.009478,2019-10-16,0.0095,14.37,1. Low risk
2019-10-17,0.009677,2019-10-17,0.0097,16.58,1. Low risk
2019-10-18,0.009235,2019-10-18,0.0092,11.73,1. Low risk
2019-10-21,0.00937,2019-10-21,0.0094,13.2,1. Low risk
2019-10-22,0.009048,2019-10-22,0.009,9.98,1. Low risk
2019-10-23,0.008708,2019-10-23,0.0087,7.68,1. Low risk
2019-10-24,0.009204,2019-10-24,0.0092,11.28,1. Low risk
2019-10-25,0.009556,2019-10-25,0.0096,15.19,1. Low risk
2019-10-28,0.008877,2019-10-28,0.0089,8.73,1. Low risk
2019-10-29,0.009221,2019-10-29,0.0092,11.47,1. Low risk
2019-10-30,0.007727,2019-10-30,0.0077,2.26,1. Low risk
2019-10-31,0.007784,2019-10-31,0.0078,2.52,1. Low risk
2019-11-01,0.008222,2019-11-01,0.0082,4.39,1. Low risk
2019-11-04,0.00816,2019-11-04,0.0082,4.13,1. Low risk
2019-11-05,0.008441,2019-11-05,0.0084,5.78,1. Low risk
2019-11-06,0.008074,2019-11-06,0.0081,3.69,1. Low risk
2019-11-07,0.007891,2019-11-07,0.0079,2.95,1. Low risk
2019-11-08,0.008078,2019-11-08,0.0081,3.74,1. Low risk
2019-11-11,0.007444,2019-11-11,0.0074,1.39,1. Low risk
2019-11-12,0.007383,2019-11-12,0.0074,1.13,1. Low risk
2019-11-13,0.007746,2019-11-13,0.0077,2.28,1. Low risk
2019-11-14,0.007177,2019-11-14,0.0072,0.62,1. Low risk
2019-11-15,0.008596,2019-11-15,0.0086,6.86,1. Low risk
2019-11-18,0.008469,2019-11-18,0.0085,6.02,1. Low risk
2019-11-19,0.008524,2019-11-19,0.0085,6.38,1. Low risk
2019-11-20,0.00886,2019-11-20,0.0089,8.59,1. Low risk
2019-11-21,0.008392,2019-11-21,0.0084,5.33,1. Low risk
2019-11-22,0.008038,2019-11-22,0.008,3.57,1. Low risk
2019-11-25,0.007891,2019-11-25,0.0079,2.95,1. Low risk
2019-11-26,0.007926,2019-11-26,0.0079,3.1,1. Low risk
2019-11-27,0.007802,2019-11-27,0.0078,2.59,1. Low risk
2019-11-28,0.008995,2019-11-28,0.009,9.43,1. Low risk
2019-11-29,0.009046,2019-11-29,0.009,9.96,1. Low risk
2019-12-02,0.008269,2019-12-02,0.0083,4.63,1. Low risk
2019-12-03,0.008095,2019-12-03,0.0081,3.81,1. Low risk
2019-12-04,0.008304,2019-12-04,0.0083,4.92,1. Low risk
2019-12-05,0.008309,2019-12-05,0.0083,4.97,1. Low risk
2019-12-06,0.007753,2019-12-06,0.0078,2.35,1. Low risk
2019-12-09,0.007686,2019-12-09,0.0077,2.11,1. Low risk
2019-12-10,0.007861,2019-12-10,0.0079,2.78,1. Low risk
2019-12-11,0.007687,2019-12-11,0.0077,2.14,1. Low risk
2019-12-12,0.008358,2019-12-12,0.0084,5.16,1. Low risk
2019-12-13,0.00702,2019-12-13,0.007,0.48,1. Low risk
2019-12-16,0.007001,2019-12-16,0.007,0.46,1. Low risk
2019-12-17,0.007624,2019-12-17,0.0076,1.87,1. Low risk
2019-12-18,0.008566,2019-12-18,0.0086,6.74,1. Low risk
